scan_date,city_id,city,listing_id,listing_desc,url,review_count,by,price_from,strike_thru_price,is_special_offer
2018-07-29,g294308,Quito,d14771348,"Calling all outdoor adventurers, this 3 -day tour from Quito covers the Cotopaxi Volcano, Quilotoa Lagoon and Baños, the adventure capital of Ecuador. Travel along the Avenue of Volcanoes, Stop to visit one of the... ",https://www.tripadvisor.com/AttractionProductDetail-g294308-d14771348-3_Day_Cotopaxi_Quilotoa_Banos_Overnight_Trip_from_Quito-Quito_Pichincha_Province.html,0,Latin Adventures - Day Tours,547.0,0, 
2018-07-29,g297478,Medellin,d12414690,"Eliminate the hassle of traveling independently from Medellín to Guatapé (Pueblo de Zocalos) and spectacular Peñol Rock (La Piedra del Peñol) on this stress-free, full-day tour. As well as summiting Peñol Rock—a... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d12414690-Full_Day_Guatape_Pueblo_de_Zocalos_from_Medellin-Medellin_Antioquia_Department.html,129,Tours Guatape,30.0,0, 
2018-07-29,g297478,Medellin,d13072829,"Learn the true story of Pablo Escobar on a half-day, small group tour of Medellin and Comuna 13 that explores his early days, time in prison, dramatic escape, and death, as well as the impact of drug cartels on the... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d13072829-Pablo_Escobar_and_Comuna_13_Small_Group_Half_Day_Tour-Medellin_Antioquia_Department.html,37,Medellin City Services,39.0,0, 
2018-07-29,g297478,Medellin,d11477195,Explore the world of infamous drug trafficker Pablo Escobar during this private guided tour in Medellin. Hear stories about the man who formed the Medellin Cartel and was known as one of the most powerful criminals... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11477195-Private_Half_Day_Pablo_Escobar_Godfather_Tour_in_Medellin-Medellin_Antioquia_Department.html,51,Medellin Travels,59.0,0, 
2018-07-29,g297478,Medellin,d11475200,Travel in comfort to El Peñol from Medellín on this private tour that includes transportation in a new air-conditioned vehicle. Get a personalized experience on a fully narrated tour that can be catered to your... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11475200-El_Penol_and_Guatape_Private_Tour_from_Medellin-Medellin_Antioquia_Department.html,30,Medellin Travels,110.0,0, 
2018-07-29,g297478,Medellin,d12367048,Celebrate Medellin’s creative culture on this half-day private sightseeing tour focusing on the city’s burgeoning graffiti and art scene. Explore the work of artist Fernando Botero by visiting his 23 sculptures in... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d12367048-Private_Half_Day_Medellin_Graffiti_Tour_Including_Metrocable-Medellin_Antioquia_Department.html,1,Medellin Travels,59.0,0, 
2018-07-29,g297478,Medellin,d11451928,"Discover the fascinating story of Pablo Escobar, a notorious drug lord hailed as one of Colombia’s most famous figures, on a 2-hour historical tour of the city. Delve into the fascinating story of the notorious... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11451928-Pablo_Escobar_Historical_Tour_of_Medellin-Medellin_Antioquia_Department.html,56,Impulse Travel,34.0,0, 
2018-07-29,g297478,Medellin,d11477199,"Get a personalized look at some of Medellín’s top attractions during this 4- to 6-hour private sightseeing tour. Explore the downtown area using a mix of car, walking, metro, and aerial cable cars, then ascend to... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11477199-Medellin_City_Private_Tour-Medellin_Antioquia_Department.html,13,Medellin Travels,59.0,0, 
2018-07-29,g297478,Medellin,d14019383,"See another side of Colombia with this trip to Guatape. Just 90 minutes from Medellin, this town is known for its colorful buildings and charming cobblestone streets. Climb the 740 steps of the Piedra del Peñol for... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14019383-Guatape_Tour_Piedra_del_Penol_Including_a_Boat_Tour-Medellin_Antioquia_Department.html,1,Fincas Agroturisticas,45.0,0, 
2018-07-29,g297478,Medellin,d11475670,"Drug lord, politician, and Medellín-native Pablo Escobar is one of the most legendary people in Colombian history. See where he lived and worked on this Escobar-themed tour of Medellín, including his mansion and the... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11475670-Private_Tour_The_Life_of_Pablo_Escobar-Medellin_Antioquia_Department.html,9,Transporter Medellin,120.0,0, 
2018-07-29,g297478,Medellin,d11453310,Conquer the country landscape aboard an ATV aboard an all-terrain vehicle during this 4-hour tour from Medellín. Ride down into deep valleys and up steeply pitched mountainsides in the company of your experienced... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11453310-Medellin_ATV_Tour-Medellin_Antioquia_Department.html,9,Medellin City Services,129.0,0, 
2018-07-29,g297478,Medellin,d11453314,Medellín is known for its flourishing street art scene—see it first hand on a 3-hour tour. Your bilingual guide will take you to view some of the city's best street art and graffiti while sharing stories about local... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11453314-Medellin_Street_Art_Tour-Medellin_Antioquia_Department.html,6,Medellin City Services,59.0,0, 
2018-07-29,g297478,Medellin,d12354235,"Tick off more of Medellin’s unique attractions in less time on a 3-hour walking tour including Metrocable tickets. In a small group limited to 14, you’ll visit Plaza Botero, home to 23 gigantic, disproportionate... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d12354235-Medellin_City_Walking_Tour_plus_Metro_Cable_Cars-Medellin_Antioquia_Department.html,3,Medellin Travels,49.0,0, 
2018-07-29,g297478,Medellin,d14212887,"On a 3 hour tour you will visit the properties where Pablo lived and also where he got caught, lpus his graveyard. You´ll understand many aspects of such terrible days and will be able to make your own conclusions... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14212887-PABLO_ESCOBAR_EXPRESS_PRIVATE_TOUR-Medellin_Antioquia_Department.html,2,Medellin City Services,49.0,0, 
2018-07-29,g297478,Medellin,d14212888,On a 3 hour tour you will take an exclusive tour that takes you up the hill to get inside Pablo´s private prison also known as La Cathedral. Share spectacular views as you learn some of the most impressive anecdotes... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d14212888-Private_tour_to_Pablos_prison-Medellin_Antioquia_Department.html,0,Medellin City Services,49.0,0, 
2018-07-29,g297478,Medellin,d14942955,"We are a Science and Technology Museum with one of the biggest aquariums in South America and a Planetarium in the city of Medellín, Colombia. We have more than 300 interactive experiences spread across the park. In... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14942955-Explora_Park_Aquarium_Vivarium_and_interactive_experiences-Medellin_Antioquia_Department.html,0,Parque Explora,9.0,0, 
2018-07-29,g297478,Medellin,d11462520,"Experience the great outdoors near Medellin on a full-day active tour that combines ziplining, an ATV tour, and horseback riding. The 10-hour tour deliver showcases the natural wonders of Colombia and... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11462520-Full_Day_Zipline_ATV_and_Horseback_Riding_Adventure_from_Medellin-Medellin_Antioquia_Department.html,1,Medellin City Services,195.0,0, 
2018-07-29,g297478,Medellin,d11459665,Escape the hustle and bustle of Medellín for an 8-hour exploration of the charming villages and gorgeous scenery found in the surrounding Colombian region of Antioquia. Explore the sprawling mansions and rural... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11459665-Guatape_and_Penol_Rock_Full_Day_Tour-Medellin_Antioquia_Department.html,8,Medellin City Services,99.0,0, 
2018-07-29,g297478,Medellin,d12373151,"Pablo Escobar, the notorious Colombian drug lord, had a colossal influence on Medellin’s culture and history. Delve deeper Escobar’s infamous life on a private 5.5-hour tour by air-conditioned vehicle. While you... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d12373151-Pablo_Escobar_Private_Group_Tour_Including_La_Catedral_Jail_in_Medellin-Medellin_Antioquia_Department.html,6,Medellin Travels,75.0,0, 
2018-07-29,g297478,Medellin,d11471019,"Enhance your experience of Medellin — known as the ‘City of Eternal Spring’ — on a private, full-day custom tour of the beautiful city. With the help of a knowledgeable guide, you’ll devise an itinerary that... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11471019-Private_Medellin_City_Tour-Medellin_Antioquia_Department.html,8,Medellin City Services,75.0,0, 
2018-07-29,g297478,Medellin,d13896220,"Learn about the coffee production process from bean to cup with this half-day tour. Enjoy the scenery as you ride 50 minutes from Medellin to El Poblado, then sample delicious Colombian coffee as you discover the... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d13896220-Half_day_Coffee_Plantation_Tour_Learn_everything_about_coffee_with_us-Medellin_Antioquia_Department.html,16,MedellinDayTrips,54.0,0, 
2018-07-29,g297478,Medellin,d11458171,"Explore the top sights in Medellín with the help of a private guide on this customizable 3-hour tour. Journey by private, air-conditioned vehicle to visit Pueblito Paisa, a replica of a typical Colombian village... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11458171-Private_Tour_Medellin_City-Medellin_Antioquia_Department.html,5,Medellin City Services,49.0,0, 
2018-07-29,g297478,Medellin,d11781523,Take to the skies and soar like a bird above Medellín thanks to this flexible-length paragliding adventure. Feel the wind on your face and enjoy the views of this Colombian city’s patchwork of urban and rural areas... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11781523-Andes_Paragliding_Tour_from_Medellin-Medellin_Antioquia_Department.html,2,Medellin City Services,125.0,0, 
2018-07-29,g297478,Medellin,d14183127,"Welcome to the most delicious and complete food tour in Medellin. In our food tour we try the most common street food try and beloved local delicacies eaten almost daily by the people of Medellin, as well as exotic... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14183127-Best_Food_Tour_in_Medellin_Try_Our_Authentic_Food_and_Drinks_in_a_Fun_Way-Medellin_Antioquia_Department.html,1,MedellinDayTrips,37.9,0, 
2018-07-29,g297478,Medellin,d14100942,"Ride Medellin and know local places with political context,heritage,  architecture, grafiti, urbanism and  local stories,  through the unique perspective that a bike can give you¡¡ Smell, taste,... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14100942-Enjoy_Medellin_as_a_local_riding_a_bike-Medellin_Antioquia_Department.html,2,BiciTour Medellin,27.0,0, 
2018-07-29,g297478,Medellin,d14131941,Discover how the best coffee is made.Be part of the coffee process and discover where the best coffee in the world comes from. Experience from the seed to the cup how the farmers achieve an exceptional drink. Learn... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d14131941-Hands_on_Coffee_tour_Medellin-Medellin_Antioquia_Department.html,3,Zooming.co,44.99,0, 
2018-07-29,g297478,Medellin,d14061532,"Private transportation around Medellin for independent travelers, sights visited include Pueblito Paisa, Plaza Botero, Parque Lleras, and more. Experience the City of Eternal Spring and visit its most important... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14061532-Medellin_Sights_hopping-Medellin_Antioquia_Department.html,0,Impulse Travel,20.0,0, 
2018-07-29,g297478,Medellin,d14782212,"Venture into a serene, jaw dropping paradise, as we comb the meandering hillsides of the enchanting Andes mountains on horseback.  Experience breathtaking views as we penetrate through lush and surreal terrain... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14782212-Best_Horseback_Adventure_from_Medellin-Medellin_Antioquia_Department.html,0,Medellin Travels,52.0,0, 
2018-07-29,g297478,Medellin,d14105376,Get into the nature and history to know the most typical food of Antioquia. The tradition of corn and its presence in our territory goes back to the prehispanic periods. The tribes and civilizations that inhabited... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d14105376-TRADITIONAL_FOOD_TOUR_AMAGA-Medellin_Antioquia_Department.html,0,Colombia Travel Operator,59.0,0, 
2018-07-29,g297478,Medellin,NA,NA,https://www.tripadvisor.com,0,Medellin City Services,35.0,0, 
2018-07-29,g297478,Medellin,d14192101,"The tour is estimated for maximum 4 people and it lasts 8 hours. Starts at your location in the Medellin,visiting different places throughout the city, adapting the entire route according to your preferences. so we... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14192101-Medellin_Full_Day_Private_City_Tour-Medellin_Antioquia_Department.html,3,Willi's Best Guide Medellin,180.0,0, 
2018-07-29,g297478,Medellin,d14120934,"Be ready to explore the second biggest city of Colombia - Medellin ! In this private tour you can visit the major atracctions of the city centre. Botero Square, San Antonio Park, Pueblito Paisa, Carabobo... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14120934-Half_Day_City_Tour_Medellin-Medellin_Antioquia_Department.html,0,Colombia Travel Operator,0.0,0, 
2018-07-29,g297478,Medellin,d14187856,"Venture into a serene, jaw dropping paradise, as we comb the meandering hillsides of the enchanting Andes mountains on horseback.  Experience breathtaking views as we penetrate through lush and surreal terrain... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14187856-Horseback_Andes_Paradise_with_Guatape_and_El_Penol_Rock-Medellin_Antioquia_Department.html,0,Medellin Travels,0.0,0, 
2018-07-29,g297478,Medellin,d14920414,"Colombia is famous for its coffee, its principle export, and with good reason! We produce some of the best coffees in the world, exclusively cultivating Arabica beans that are carefully hand picked for ripeness.... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14920414-True_Brew_Infuse_Life_And_knowledge_Into_Your_Morning_Cup-Medellin_Antioquia_Department.html,0,True Colombia Travel,0.0,0, 
2018-07-29,g297478,Medellin,d14785439,"Enjoy more representative places of the fruit market of the city of Medellin, First, we go to the retail plaza, where we will know the best selling products of fruits, vegetables and exotic juices, la minorista in... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14785439-Coffee_express_exotic_fruit_Market_Medellin-Medellin_Antioquia_Department.html,0,Transporter Medellin,0.0,0, 
2018-07-29,g297478,Medellin,d14861277,"We will travel to the municipality of La Ceja, an hour and a half from Medellin. There, we will enjoy a day of adventure and lots of nature. I can tell you that the landscape we will find is dazzling with the... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14861277-700_mt_zipline_and_waterfall_trekking-Medellin_Antioquia_Department.html,0,Medellin Soul Tours,0.0,0, 
2018-07-29,g297478,Medellin,d12576357,"Pablo Escobar had a dramatic impact on Medellin during the late 1980s. On this tour, you'll get insight into the life and effects of Don Pablo from the locals who witnessed his reign firsthand. Visit... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d12576357-Full_Day_Pablo_Escobar_Tour-Medellin_Antioquia_Department.html,19,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11486224,Sip on a cup of Colombia’s finest during this 8-hour private coffee lover’s excursion to the picturesque city of Jardín and its surrounding coffee farms. Travel into the Andes Mountains to visit a scenic coffee... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11486224-Jardin_Coffee_Lovers_Private_Tour_with_Waterfall_Option_from_Medellin-Medellin_Antioquia_Department.html,10,Medellin Travels,0.0,0, 
2018-07-29,g297478,Medellin,d11479254,Get a personalized look at Medellín’s most famous places and people during this 7-hour private sightseeing tour. Explore Medellin’s downtown and ascend to the Santo Domingo Savio Library by aerial cable car for... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11479254-Private_Pablo_Escobar_Pueblito_Paisa_and_Medellin_City_Tour-Medellin_Antioquia_Department.html,6,Medellin Travels,0.0,0, 
2018-07-29,g297478,Medellin,d13107670,"Hacienda Nápoles, the luxurious mansion built by Colombian drug lord Pablo Escobar in the late 1970s, sits in the Antioquia countryside east of Medellín. With this full-day tour, skip the hassle of renting a car and... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d13107670-Pablo_Escobar_Hacienda_Napoles_Full_Day_Tour-Medellin_Antioquia_Department.html,1,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11459666,"Step back in time during this 8-hour exploration of Santa Fé de Antioquia, one of the oldest Spanish colonial cities in Colombia. This more than 400-year-old town offers a wealth of striking architecture,... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11459666-Full_Day_Colonial_Santa_Fe_de_Antioquia_Tour-Medellin_Antioquia_Department.html,0,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11453316,"With miles of lush forests, gurgling streams, and backcountry trails, the countryside around Medellín offers an idyllic backdrop for a horseback riding adventure. This half-day ride is suitable for both complete... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11453316-Horseback_Riding_Adventure_from_Medellin-Medellin_Antioquia_Department.html,2,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11471279,"Get a personalized introduction to Medellín’s handicrafts on a 4-hour, private market tour that includes round trip-hotel transfer. Visit two markets where artisans display Colombian crafts, shop for distinctive... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11471279-Colombian_Handicrafts_and_Market_Tour_in_Medellin-Medellin_Antioquia_Department.html,3,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11453322,The spectacular surroundings of Medellin prove a perfect place to appease an appetite for adventure. Venture to the dense jungle to soar high above the treetops on a 4-hour zip line adventure from Medellin. Immerse... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11453322-Zipline_Adventure_from_Medellin-Medellin_Antioquia_Department.html,3,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d12960478,An ex-police officer who witnessed firsthand the impact of Pablo Escobar and his narcos serves as your guide during this private tour of Medellin. Hear eyewitness accounts of the conflict while learning... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d12960478-Pablo_Escobar_Museum_and_the_new_Medellin_full_day_tour_by_Carlos_the_excop-Medellin_Antioquia_Department.html,6,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11453315,"Glide over the spectacular city of Medellin in a powerful helicopter during an exhilarating 20-minute helicopter ride. Soar over lush green mountains, sparkling skyscrapers and rushing rivers as an experienced guide... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11453315-Medellin_Helicopter_Flight_with_Optional_City_Tour-Medellin_Antioquia_Department.html,4,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11455313,Get in touch with your inner Juan Valdez as you sample Colombia’s rich coffee culture on this 4-hour private tour to a working farm near Medellín. Travel with your private guide and vehicle to this traditional... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11455313-Private_Tour_Medellin_Coffee_Experience_and_Workshop-Medellin_Antioquia_Department.html,2,Palenque Tours Colombia,0.0,0, 
2018-07-29,g297478,Medellin,d12329927,"Get an up-close look at Colombia’s famous coffee industry and the colonial-era town of Guatape during this 9-hour private tour. Travel into the Andes Mountains to visit a coffee villa and plantation, getting an... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d12329927-Full_Day_Private_Guatape_Coffee_Villa_Tour_from_Medellin-Medellin_Antioquia_Department.html,4,Medellin Travels,0.0,0, 
2018-07-29,g297478,Medellin,d13973852,"Most tour operators are trying to copy this fascinating tour around Medellin´s past and present guided by Carlos the excop, so feel free and ask to see his ID and full name CARLOS PALAU. He used to be part of the... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d13973852-NEW_HALF_DAY_PABLO_MEDELLIN_CITY_TOUR_BY_COP_CARLOS-Medellin_Antioquia_Department.html,2,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11458174,"See a different side of Medellín, away from the tourist crowds, on this 3-hour trip following the innovative urban escalator of Comuna 13. This one-time hillside slum has been revitalized in recent years by a... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11458174-Slum_Tour_Urban_Escalator_of_Comuna_13_in-Medellin_Antioquia_Department.html,6,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d13805383,Discover the beautiful natural surroundings of Medellin with a roughly 3-hour horseback ride. Your trained guides will customize your route to suit your interests and experience level. All routes provide incredible... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d13805383-Horseback_Riding_in_Medellin-Medellin_Antioquia_Department.html,6,MedellinDayTrips,0.0,0, 
2018-07-29,g297478,Medellin,d11446156,Explore the notorious legacy of Pablo Escobar during this 4-hour trip investigating the one-time Medellín hangouts and neighborhoods inhabited by the drug kingpin and his gang. This Escobar-themed tour of Medellín... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11446156-Pablo_Escobar_and_La_Comuna_13_Sightseeing_Tour-Medellin_Antioquia_Department.html,13,Colombia Travel Operator,0.0,0, 
2018-07-29,g297478,Medellin,d13886416,"Pay a visit to Comuna 13, it's definitely a must do activity when you travel to Medellin. The violent past, the beautiful present and the promising future of this district makes it a magical place and an... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d13886416-GRAFFITI_TOUR_IN_COMUNA_13-Medellin_Antioquia_Department.html,2,MedellinDayTrips,0.0,0, 
2018-07-29,g297478,Medellin,d11459667,"Discover all that Medellín has to offer during this comprehensive 8-hour exploration of the city’s top sights. During the course of your full-day trip you’ll visit notable attractions including Botero Plaza, the... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11459667-Full_Day_Private_Medellin_City_Tour-Medellin_Antioquia_Department.html,0,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d11781525,"Revisit the final years of infamous Colombian drug lord Pablo Escobar during this private, flexible-length, exploration of the life of the cocaine kingpin. See the personal ‘prison’ Pablo built for himself to head... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11781525-Private_Pablo_Escobar_Escape_Route_Tour-Medellin_Antioquia_Department.html,8,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d14045143,"Explore Hacienda Napoles, one of Colombia’s most unique attractions, on this trip from Medellin. Located in the town of Doradal, Antioquia, in the Magdalena River Valley, Hacienda Napoles gained fame as the home of... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d14045143-Hacienda_Napoles_from_Medellin-Medellin_Antioquia_Department.html,1,Fincas Agroturisticas,0.0,0, 
2018-07-29,g297478,Medellin,d11486222,"Medellín’s colorful neighborhoods, public art, and eclectic architecture draw crowds from all over the world. See the sights that give the city its distinct culture in a short amount of time while avoiding the... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11486222-Medellin_City_Comuna_13_and_Arvi_Park_Full_Day_Private_Tour-Medellin_Antioquia_Department.html,3,Medellin Travels,0.0,0, 
2018-07-29,g297478,Medellin,d11453312,Awaken your senses to the sparkling color and enticing scents of Medellin’s flowers on a 4-hour cultural tour of a flower farm. Visit a vibrant finca in which hundreds of flowers bloom and interact with the local... ,https://www.tripadvisor.com/AttractionProductDetail-g297478-d11453312-Santa_Elena_Day_Trip_Silleteros_and_Flower_Farm_Cultural_Tour-Medellin_Antioquia_Department.html,6,Medellin City Services,0.0,0, 
2018-07-29,g297478,Medellin,d13805384,"Your first stop in this Guatape tour is to try different exotic fruits you don't even know existed, with delicious sour or sweet flavors. Our second stop is a flooded town replica: at this place you will be able to... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d13805384-The_Most_Complete_Guatape_Rock_Private_Tour_in_Medellin-Medellin_Antioquia_Department.html,1,MedellinDayTrips,0.0,0, 
2018-07-29,g297478,Medellin,d11486223,"Just beyond the limits of Medellín, Andean culture remains largely untouched in the towns of El Retiro, Llanogrande, and San Antonio de Pereira. A private 6-hour tour lets you make the most of your time exploring... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11486223-Private_Full_Day_El_Retiro_Waterfall_Tour_Including_Food_from_Medellin-Medellin_Antioquia_Department.html,3,Medellin Travels,0.0,0, 
2018-07-29,g297478,Medellin,d11453317,"Get a taste of local life on a 3-hour tour of Medellín's bustling markets. Your expert guide will lead you through both a flower market and two food markets, introducing you to Colombia's wide selection of fruits... ",https://www.tripadvisor.com/AttractionProductDetail-g297478-d11453317-Medellin_Local_Food_and_Flower_Markets_Tour-Medellin_Antioquia_Department.html,1,Medellin City Services,0.0,0, 
2018-07-29,g303546,Porto Alegre,d13195234,"Spend the day in the fun and interactive museum of Science and Technology in Porto Alegre. Stroll through the museum’s many exhibits and participate in experiments and activities. Learn about mammals, plants, outer... ",https://www.tripadvisor.com/AttractionProductDetail-g303546-d13195234-PUCRS_Science_and_Technology_Museum_Admission_Ticket-Porto_Alegre_State_of_Rio_Grande_do_Sul.html,0,PUCRS Science and Technology Museum,8.3,0, 
2018-07-29,g303546,Porto Alegre,d12566318,"Enjoy personalized attention and a flexible itinerary on this private 4-hour tour of the city of Porto Alegre. With your dedicated guide, visit the landmarks and highlights of the city, including the Court of... ",https://www.tripadvisor.com/AttractionProductDetail-g303546-d12566318-Private_City_Tour_of_Porto_Alegre-Porto_Alegre_State_of_Rio_Grande_do_Sul.html,0,Gray Line Tours,329.0,0, 
2018-07-29,g303441,Curitiba,d11477601,Ride the Serra do Mar train through the preserved Atlantic Forest on this excursion from Curitiba. Learn about the history of the Brazilian railroad during this scenic ride and visit the villages of Antonina and... ,https://www.tripadvisor.com/AttractionProductDetail-g303441-d11477601-Serra_Verde_Express_Rail_Tour_to_Morretes_and_Antoninna_from_Curitiba-Curitiba_State_of_Parana.html,77,Serra Verde Express,0.0,0, 
2018-07-29,g303441,Curitiba,d11475758,"Explore the city of Curitiba, a cultural center in the Brazilian state of Paraná, during this 4-hour walking tour. With your local guide, stroll through the city's streets, lined with tall buildings, while you learn... ",https://www.tripadvisor.com/AttractionProductDetail-g303441-d11475758-Curitiba_City_Tour-Curitiba_State_of_Parana.html,1,Gray Line Tours,0.0,0, 
2018-07-29,g303441,Curitiba,d11475816,"Explore the city of Curitiba and savor an Italian dinner in Santa Felicidade on this 4-hour evening tour. In the evening light, follow your local guide to see the city's sights that are most spectacular at night,... ",https://www.tripadvisor.com/AttractionProductDetail-g303441-d11475816-Curitiba_Tour_by_Night_with_Dinner-Curitiba_State_of_Parana.html,1,Gray Line Tours,0.0,0, 
2018-07-29,g303441,Curitiba,d13402902,"Located off the coast of Paraná, Ilha do Mel—Honey Island—boasts 25 miles of beautiful beaches that are virtually untouched. Take a day trip from Curitiba to explore this beautiful island with a small group of no... ",https://www.tripadvisor.com/AttractionProductDetail-g303441-d13402902-Ilha_do_Mel_Day_Tour-Curitiba_State_of_Parana.html,3,Serra Verde Express,0.0,0, 
2018-07-29,g303441,Curitiba,d11477600,"Experience the highlights and landmarks of Curitiba during this 4-hour city tour. Visit the Jardim Botânico (Botanical Garden), Ópera de Arame (Wire Opera) and Oscar Niemeyer Museum, among other sites. Choose from... ",https://www.tripadvisor.com/AttractionProductDetail-g303441-d11477600-Half_Day_Curitiba_Sightseeing_Tour-Curitiba_State_of_Parana.html,3,Serra Verde Express,0.0,0, 
2018-07-29,g303441,Curitiba,d12955154,"Get to know the historic city of Paranaguá on this tour from Curitiba by train. With a small group of 15 people or fewer, see the surrounding Serra do Mar and the Atlantic forest, as well as the city's harbor,... ",https://www.tripadvisor.com/AttractionProductDetail-g303441-d12955154-Train_Trip_and_City_Tour_in_Para_Nagua-Curitiba_State_of_Parana.html,1,Serra Verde Express,0.0,0, 
2018-07-29,g303441,Curitiba,d12939299,Explore the beautiful Marumbi State Park on this full-day tour from Curitiba. Hop aboard the train and head to the UNESCO-listed site that is popular for mountaineering. Walk up the 625-meter high hill with your... ,https://www.tripadvisor.com/AttractionProductDetail-g303441-d12939299-Mac_Boot-Curitiba_State_of_Parana.html,1,Serra Verde Express,0.0,0, 
2018-07-29,g297476,Cartagena,d11482828,Totumo Mud Volcano is a one-of-a-kind attraction home to mineral-infused mud that’s reputed to have healing properties. Avoid the hassle of public transport and the expense of taxis on a stress-free trip to the the... ,https://www.tripadvisor.com/AttractionProductDetail-g297476-d11482828-Half_Day_Tour_to_Totumo_Mud_Volcano_from_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,46,Backpackers,35.0,0, 
2018-07-29,g297476,Cartagena,d11478343,"Visit Playa Blanca in Baru on a full-day tour from Cartagena. Skip the hassle of renting a car and simply enjoy the scenery as you travel, as transportation to and from your Cartagena hotel is included. Arrive at... ",https://www.tripadvisor.com/AttractionProductDetail-g297476-d11478343-Baru_and_Playa_Blanca_Transportation_and_Lunch_from_Cartagena-Cartagena_Cartagena_District_Bolivar_Department.html,83,Backpackers,29.0,0, 
2018-07-29,g297476,Cartagena,d11482829,"Escape the busy streets of Cartagena with a full day on the Rosario Islands. A bus takes your small group to the Colombian coastal town of Barú, where a speedboat whisks you to the picturesque Corales... ",https://www.tripadvisor.com/AttractionProductDetail-g297476-d11482829-Full_Day_Rosario_Islands_Including_Baru_Cholon_and_Playa_Blanca-Cartagena_Cartagena_District_Bolivar_Department.html,129,Backpackers,95.0,0, 
